,date,category,price
4672,2021-05-21,매출원가,778265
4673,2021-05-21,매출총이익,171218
4674,2021-05-21,매출액,1938458
4675,2021-05-21,매출원가,1588900
4676,2021-05-21,매출총이익,349558
4677,2021-05-21,매출액,902033
4678,2021-05-21,매출원가,739372
4679,2021-05-21,매출총이익,162661
4680,2021-05-21,매출액,742589
4681,2021-05-21,매출원가,608680
4682,2021-05-21,매출총이익,133909
4683,2021-05-21,매출액,2632211
4684,2021-05-21,매출원가,2157550
4685,2021-05-21,매출총이익,474661
4686,2021-05-21,매출액,4029172
4687,2021-05-21,매출원가,3302600
4688,2021-05-21,매출총이익,726572
4689,2021-05-21,매출액,3767360
4690,2021-05-21,매출원가,3088000
4691,2021-05-21,매출총이익,679360
4692,2021-05-21,매출액,1458717
4693,2021-05-21,매출원가,1195670
4694,2021-05-21,매출총이익,263047
4695,2021-05-22,매출액,2800510
4696,2021-05-22,매출원가,2295500
4697,2021-05-22,매출총이익,505010
4698,2021-05-22,매출액,1491440
4699,2021-05-22,매출원가,1222492
4700,2021-05-22,매출총이익,268948
4701,2021-05-22,매출액,2978264
4702,2021-05-22,매출원가,2441200
4703,2021-05-22,매출총이익,537064
4704,2021-05-22,매출액,2944915
4705,2021-05-22,매출원가,2413865
4706,2021-05-22,매출총이익,531050
4707,2021-05-22,매출액,1432280
4708,2021-05-22,매출원가,1174000
4709,2021-05-22,매출총이익,258280
4710,2021-05-22,매출액,2026420
4711,2021-05-22,매출원가,1661000
4712,2021-05-22,매출총이익,365420
4713,2021-05-22,매출액,2112171
4714,2021-05-22,매출원가,1731288
4715,2021-05-22,매출총이익,380883
4716,2021-05-22,매출액,2347768
4717,2021-05-22,매출원가,1924400
4718,2021-05-22,매출총이익,423368
4719,2021-05-22,매출액,1776564
4720,2021-05-22,매출원가,1456200
4721,2021-05-22,매출총이익,320364
4722,2021-05-22,매출액,1108736
4723,2021-05-22,매출원가,908800
4724,2021-05-22,매출총이익,199936
4725,2021-05-22,매출액,2053013
4726,2021-05-22,매출원가,1682798
4727,2021-05-22,매출총이익,370215
4728,2021-05-22,매출액,3012460
4729,2021-05-22,매출원가,2469230
4730,2021-05-22,매출총이익,543230
4731,2021-05-23,매출액,2813099
4732,2021-05-23,매출원가,2305819
4733,2021-05-23,매출총이익,507280
4734,2021-05-23,매출액,1611405
4735,2021-05-23,매출원가,1320824
4736,2021-05-23,매출총이익,290581
4737,2021-05-23,매출액,3329014
4738,2021-05-23,매출원가,2728700
4739,2021-05-23,매출총이익,600314
4740,2021-05-23,매출액,2793800
4741,2021-05-23,매출원가,2290000
4742,2021-05-23,매출총이익,503800
4743,2021-05-23,매출액,1001617
4744,2021-05-23,매출원가,820998
4745,2021-05-23,매출총이익,180619
4746,2021-05-23,매출액,2644716
4747,2021-05-23,매출원가,2167800
4748,2021-05-23,매출총이익,476916
4749,2021-05-23,매출액,3153763
4750,2021-05-23,매출원가,2585052
4751,2021-05-23,매출총이익,568711
4752,2021-05-23,매출액,4247186
4753,2021-05-23,매출원가,3481300
4754,2021-05-23,매출총이익,765886
4755,2021-05-23,매출액,2533086
4756,2021-05-23,매출원가,2076300
4757,2021-05-23,매출총이익,456786
4758,2021-05-23,매출액,1167698
4759,2021-05-23,매출원가,957130
4760,2021-05-23,매출총이익,210568
4761,2021-05-23,매출액,3369640
4762,2021-05-23,매출원가,2762000
4763,2021-05-23,매출총이익,607640
4764,2021-05-23,매출액,3770312
4765,2021-05-23,매출원가,3090420
4766,2021-05-23,매출총이익,679892
4767,2021-05-24,매출액,1293702
4768,2021-05-24,매출원가,1060412
4769,2021-05-24,매출총이익,233290
4770,2021-05-24,매출액,2218143
4771,2021-05-24,매출원가,1818150
4772,2021-05-24,매출총이익,399993
4773,2021-05-24,매출액,2026212
4774,2021-05-24,매출원가,1660830
4775,2021-05-24,매출총이익,365382
4776,2021-05-24,매출액,1587217
4777,2021-05-24,매출원가,1300998
4778,2021-05-24,매출총이익,286219
4779,2021-05-24,매출액,2459520
4780,2021-05-24,매출원가,2016000
4781,2021-05-24,매출총이익,443520
4782,2021-05-24,매출액,2370045
4783,2021-05-24,매출원가,1942660
4784,2021-05-24,매출총이익,427385
4785,2021-05-24,매출액,1138955
4786,2021-05-24,매출원가,933570
4787,2021-05-24,매출총이익,205385
4788,2021-05-24,매출액,2693613
4789,2021-05-24,매출원가,2207880
4790,2021-05-24,매출총이익,485733
4791,2021-05-24,매출액,1505297
4792,2021-05-24,매출원가,1233850
4793,2021-05-24,매출총이익,271447
4794,2021-05-24,매출액,1984330
4795,2021-05-24,매출원가,1626500
4796,2021-05-24,매출총이익,357830
4797,2021-05-24,매출액,2217716
4798,2021-05-24,매출원가,1817800
4799,2021-05-24,매출총이익,399916
4800,2021-05-24,매출액,1654010
4801,2021-05-24,매출원가,1355746
4802,2021-05-24,매출총이익,298264
4803,2021-05-25,매출액,2401801
4804,2021-05-25,매출원가,1968690
4805,2021-05-25,매출총이익,433111
4806,2021-05-25,매출액,3888298
4807,2021-05-25,매출원가,3187130
4808,2021-05-25,매출총이익,701168
4809,2021-05-25,매출액,1382016
4810,2021-05-25,매출원가,1132800
4811,2021-05-25,매출총이익,249216
4812,2021-05-25,매출액,2316292
4813,2021-05-25,매출원가,1898600
4814,2021-05-25,매출총이익,417692
4815,2021-05-25,매출액,2918447
4816,2021-05-25,매출원가,2392170
4817,2021-05-25,매출총이익,526277
4818,2021-05-25,매출액,1925160
4819,2021-05-25,매출원가,1578000
4820,2021-05-25,매출총이익,347160
4821,2021-05-25,매출액,1873346
4822,2021-05-25,매출원가,1535530
4823,2021-05-25,매출총이익,337816
4824,2021-05-25,매출액,1700924
4825,2021-05-25,매출원가,1394200
4826,2021-05-25,매출총이익,306724
4827,2021-05-25,매출액,2685220
4828,2021-05-25,매출원가,2201000
4829,2021-05-25,매출총이익,484220
4830,2021-05-25,매출액,3517260
4831,2021-05-25,매출원가,2883000
4832,2021-05-25,매출총이익,634260
4833,2021-05-25,매출액,2081808
4834,2021-05-25,매출원가,1706400
4835,2021-05-25,매출총이익,375408
4836,2021-05-25,매출액,1431667
4837,2021-05-25,매출원가,1173498
4838,2021-05-25,매출총이익,258169
4839,2021-05-26,매출액,1128114
4840,2021-05-26,매출원가,924684
4841,2021-05-26,매출총이익,203430
4842,2021-05-26,매출액,2372829
4843,2021-05-26,매출원가,1944942
4844,2021-05-26,매출총이익,427887
4845,2021-05-26,매출액,1712514
4846,2021-05-26,매출원가,1403700
4847,2021-05-26,매출총이익,308814
4848,2021-05-26,매출액,1069293
4849,2021-05-26,매출원가,876470
4850,2021-05-26,매출총이익,192823
4851,2021-05-26,매출액,3878868
4852,2021-05-26,매출원가,3179400
4853,2021-05-26,매출총이익,699468
4854,2021-05-26,매출액,2422529
4855,2021-05-26,매출원가,1985680
4856,2021-05-26,매출총이익,436849
4857,2021-05-26,매출액,1322833
4858,2021-05-26,매출원가,1084290
4859,2021-05-26,매출총이익,238543
4860,2021-05-26,매출액,2113503
4861,2021-05-26,매출원가,1732380
4862,2021-05-26,매출총이익,381123
4863,2021-05-26,매출액,3527488
4864,2021-05-26,매출원가,2891384
4865,2021-05-26,매출총이익,636104
4866,2021-05-26,매출액,2023492
4867,2021-05-26,매출원가,1658600
4868,2021-05-26,매출총이익,364892
4869,2021-05-26,매출액,2971920
4870,2021-05-26,매출원가,2436000
4871,2021-05-26,매출총이익,535920
4872,2021-05-26,매출액,1698240
4873,2021-05-26,매출원가,1392000
4874,2021-05-26,매출총이익,306240
4875,2021-05-27,매출액,1981592
4876,2021-05-27,매출원가,1624256
4877,2021-05-27,매출총이익,357336
4878,2021-05-27,매출액,2400350
4879,2021-05-27,매출원가,1967500
4880,2021-05-27,매출총이익,432850
4881,2021-05-27,매출액,1974448
4882,2021-05-27,매출원가,1618400
4883,2021-05-27,매출총이익,356048
4884,2021-05-27,매출액,2770254
4885,2021-05-27,매출원가,2270700
4886,2021-05-27,매출총이익,499554
4887,2021-05-27,매출액,3031456
4888,2021-05-27,매출원가,2484800
4889,2021-05-27,매출총이익,546656
4890,2021-05-27,매출액,2998760
4891,2021-05-27,매출원가,2458000
4892,2021-05-27,매출총이익,540760
4893,2021-05-27,매출액,2398520
4894,2021-05-27,매출원가,1966000
4895,2021-05-27,매출총이익,432520
4896,2021-05-27,매출액,2167976
4897,2021-05-27,매출원가,1777030
4898,2021-05-27,매출총이익,390946
4899,2021-05-27,매출액,2984134
4900,2021-05-27,매출원가,2446012
4901,2021-05-27,매출총이익,538122
4902,2021-05-27,매출액,3177612
4903,2021-05-27,매출원가,2604600
4904,2021-05-27,매출총이익,573012
4905,2021-05-27,매출액,2596770
4906,2021-05-27,매출원가,2128500
4907,2021-05-27,매출총이익,468270
4908,2021-05-27,매출액,2402546
4909,2021-05-27,매출원가,1969300
4910,2021-05-27,매출총이익,433246
4911,2021-05-28,매출액,3058906
4912,2021-05-28,매출원가,2507300
4913,2021-05-28,매출총이익,551606
4914,2021-05-28,매출액,1072891
4915,2021-05-28,매출원가,879419
4916,2021-05-28,매출총이익,193472
4917,2021-05-28,매출액,1860256
4918,2021-05-28,매출원가,1524800
4919,2021-05-28,매출총이익,335456
4920,2021-05-28,매출액,2639958
4921,2021-05-28,매출원가,2163900
4922,2021-05-28,매출총이익,476058
4923,2021-05-28,매출액,1317734
4924,2021-05-28,매출원가,1080110
4925,2021-05-28,매출총이익,237624
4926,2021-05-28,매출액,2383270
4927,2021-05-28,매출원가,1953500
4928,2021-05-28,매출총이익,429770
4929,2021-05-28,매출액,2455860
4930,2021-05-28,매출원가,2013000
4931,2021-05-28,매출총이익,442860
4932,2021-05-28,매출액,1679356
4933,2021-05-28,매출원가,1376522
4934,2021-05-28,매출총이익,302834
4935,2021-05-28,매출액,884526
4936,2021-05-28,매출원가,725022
4937,2021-05-28,매출총이익,159504
4938,2021-05-28,매출액,2538820
4939,2021-05-28,매출원가,2081000
4940,2021-05-28,매출총이익,457820
4941,2021-05-28,매출액,2419870
4942,2021-05-28,매출원가,1983500
4943,2021-05-28,매출총이익,436370
4944,2021-05-28,매출액,2813661
4945,2021-05-28,매출원가,2306280
4946,2021-05-28,매출총이익,507381
4947,2021-05-29,매출액,3780005
4948,2021-05-29,매출원가,3098365
4949,2021-05-29,매출총이익,681640
4950,2021-05-29,매출액,1740940
4951,2021-05-29,매출원가,1427000
4952,2021-05-29,매출총이익,313940
4953,2021-05-29,매출액,2851628
4954,2021-05-29,매출원가,2337400
4955,2021-05-29,매출총이익,514228
4956,2021-05-29,매출액,3139926
4957,2021-05-29,매출원가,2573710
4958,2021-05-29,매출총이익,566216
4959,2021-05-29,매출액,2152690
4960,2021-05-29,매출원가,1764500
4961,2021-05-29,매출총이익,388190
4962,2021-05-29,매출액,2352648
4963,2021-05-29,매출원가,1928400
4964,2021-05-29,매출총이익,424248
4965,2021-05-29,매출액,3050610
4966,2021-05-29,매출원가,2500500
4967,2021-05-29,매출총이익,550110
4968,2021-05-29,매출액,1062602
4969,2021-05-29,매출원가,870986
4970,2021-05-29,매출총이익,191616
4971,2021-05-29,매출액,1238997
4972,2021-05-29,매출원가,1015572
4973,2021-05-29,매출총이익,223425
4974,2021-05-29,매출액,1611620
4975,2021-05-29,매출원가,1321000
4976,2021-05-29,매출총이익,290620
4977,2021-05-29,매출액,2194487
4978,2021-05-29,매출원가,1798760
4979,2021-05-29,매출총이익,395727
4980,2021-05-29,매출액,1004035
4981,2021-05-29,매출원가,822980
4982,2021-05-29,매출총이익,181055
4983,2021-05-30,매출액,1695190
4984,2021-05-30,매출원가,1389500
4985,2021-05-30,매출총이익,305690
4986,2021-05-30,매출액,3577118
4987,2021-05-30,매출원가,2932064
4988,2021-05-30,매출총이익,645054
4989,2021-05-30,매출액,1468392
4990,2021-05-30,매출원가,1203600
4991,2021-05-30,매출총이익,264792
4992,2021-05-30,매출액,1630774
4993,2021-05-30,매출원가,1336700
4994,2021-05-30,매출총이익,294074
4995,2021-05-30,매출액,3801739
4996,2021-05-30,매출원가,3116180
4997,2021-05-30,매출총이익,685559
4998,2021-05-30,매출액,592122
4999,2021-05-30,매출원가,485346
5000,2021-05-30,매출총이익,106776
5001,2021-05-30,매출액,3183175
5002,2021-05-30,매출원가,2609160
5003,2021-05-30,매출총이익,574015
5004,2021-05-30,매출액,1514100
5005,2021-05-30,매출원가,1241066
5006,2021-05-30,매출총이익,273034
5007,2021-05-30,매출액,3181867
5008,2021-05-30,매출원가,2608088
5009,2021-05-30,매출총이익,573779
5010,2021-05-30,매출액,2773255
5011,2021-05-30,매출원가,2273160
5012,2021-05-30,매출총이익,500095
5013,2021-05-30,매출액,2517714
5014,2021-05-30,매출원가,2063700
5015,2021-05-30,매출총이익,454014
5016,2021-05-30,매출액,3406374
5017,2021-05-30,매출원가,2792110
5018,2021-05-30,매출총이익,614264
5019,2021-05-31,매출액,1703930
5020,2021-05-31,매출원가,1396664
5021,2021-05-31,매출총이익,307266
5022,2021-05-31,매출액,1822192
5023,2021-05-31,매출원가,1493600
5024,2021-05-31,매출총이익,328592
5025,2021-05-31,매출액,2317231
5026,2021-05-31,매출원가,1899370
5027,2021-05-31,매출총이익,417861
5028,2021-05-31,매출액,2073975
5029,2021-05-31,매출원가,1699980
5030,2021-05-31,매출총이익,373995
5031,2021-05-31,매출액,2015469
5032,2021-05-31,매출원가,1652024
5033,2021-05-31,매출총이익,363445
5034,2021-05-31,매출액,1918715
5035,2021-05-31,매출원가,1572718
5036,2021-05-31,매출총이익,345997
5037,2021-05-31,매출액,1324554
5038,2021-05-31,매출원가,1085700
5039,2021-05-31,매출총이익,238854
5040,2021-05-31,매출액,2583291
5041,2021-05-31,매출원가,2117452
5042,2021-05-31,매출총이익,465839
5043,2021-05-31,매출액,2429937
5044,2021-05-31,매출원가,1991752
5045,2021-05-31,매출총이익,438185
5046,2021-05-31,매출액,4707980
5047,2021-05-31,매출원가,3859000
5048,2021-05-31,매출총이익,848980
5049,2021-05-31,매출액,1068610
5050,2021-05-31,매출원가,875910
5051,2021-05-31,매출총이익,192700
5052,2021-05-31,매출액,383981
5053,2021-05-31,매출원가,314739
5054,2021-05-31,매출총이익,69242
5055,2021-06-01,매출액,2478552
5056,2021-06-01,매출원가,2031600
5057,2021-06-01,매출총이익,446952
5058,2021-06-01,매출액,2973079
5059,2021-06-01,매출원가,2436950
5060,2021-06-01,매출총이익,536129
5061,2021-06-01,매출액,3707946
5062,2021-06-01,매출원가,3039300
5063,2021-06-01,매출총이익,668646
5064,2021-06-01,매출액,1902009
5065,2021-06-01,매출원가,1559024
5066,2021-06-01,매출총이익,342985
5067,2021-06-01,매출액,1453444
5068,2021-06-01,매출원가,1191348
5069,2021-06-01,매출총이익,262096
5070,2021-06-01,매출액,2482480
5071,2021-06-01,매출원가,2034820
5072,2021-06-01,매출총이익,447660
5073,2021-06-01,매출액,2864987
5074,2021-06-01,매출원가,2348350
5075,2021-06-01,매출총이익,516637
5076,2021-06-01,매출액,930196
5077,2021-06-01,매출원가,762456
5078,2021-06-01,매출총이익,167740
5079,2021-06-01,매출액,1707841
5080,2021-06-01,매출원가,1399870
5081,2021-06-01,매출총이익,307971
5082,2021-06-01,매출액,2206309
5083,2021-06-01,매출원가,1808450
5084,2021-06-01,매출총이익,397859
5085,2021-06-01,매출액,2257244
5086,2021-06-01,매출원가,1850200
5087,2021-06-01,매출총이익,407044
5088,2021-06-01,매출액,1743804
5089,2021-06-01,매출원가,1429348
5090,2021-06-01,매출총이익,314456
5091,2021-06-02,매출액,2841319
5092,2021-06-02,매출원가,2328950
5093,2021-06-02,매출총이익,512369
5094,2021-06-02,매출액,2349110
5095,2021-06-02,매출원가,1925500
5096,2021-06-02,매출총이익,423610
5097,2021-06-02,매출액,4830773
5098,2021-06-02,매출원가,3959650
5099,2021-06-02,매출총이익,871123
5100,2021-06-02,매출액,1708026
5101,2021-06-02,매출원가,1400022
5102,2021-06-02,매출총이익,308004
5103,2021-06-02,매출액,684272
5104,2021-06-02,매출원가,560879
5105,2021-06-02,매출총이익,123393
5106,2021-06-02,매출액,3884216
5107,2021-06-02,매출원가,3183784
5108,2021-06-02,매출총이익,700432
5109,2021-06-02,매출액,5207204
5110,2021-06-02,매출원가,4268200
5111,2021-06-02,매출총이익,939004
5112,2021-06-02,매출액,1192718
5113,2021-06-02,매출원가,977638
5114,2021-06-02,매출총이익,215080
5115,2021-06-02,매출액,2915958
5116,2021-06-02,매출원가,2390130
5117,2021-06-02,매출총이익,525828
5118,2021-06-02,매출액,2970090
5119,2021-06-02,매출원가,2434500
5120,2021-06-02,매출총이익,535590
5121,2021-06-02,매출액,2280668
5122,2021-06-02,매출원가,1869400
5123,2021-06-02,매출총이익,411268
5124,2021-06-02,매출액,3259474
5125,2021-06-02,매출원가,2671700
5126,2021-06-02,매출총이익,587774
5127,2021-06-03,매출액,2584204
5128,2021-06-03,매출원가,2118200
5129,2021-06-03,매출총이익,466004
5130,2021-06-03,매출액,2230526
5131,2021-06-03,매출원가,1828300
5132,2021-06-03,매출총이익,402226
5133,2021-06-03,매출액,3025112
5134,2021-06-03,매출원가,2479600
5135,2021-06-03,매출총이익,545512
5136,2021-06-03,매출액,1203487
5137,2021-06-03,매출원가,986465
5138,2021-06-03,매출총이익,217022
5139,2021-06-03,매출액,1751173
5140,2021-06-03,매출원가,1435388
5141,2021-06-03,매출총이익,315785
5142,2021-06-03,매출액,1285809
5143,2021-06-03,매출원가,1053942
5144,2021-06-03,매출총이익,231867
5145,2021-06-03,매출액,2652280
5146,2021-06-03,매출원가,2174000
5147,2021-06-03,매출총이익,478280
5148,2021-06-03,매출액,1830915
5149,2021-06-03,매출원가,1500750
5150,2021-06-03,매출총이익,330165
5151,2021-06-03,매출액,2244665
5152,2021-06-03,매출원가,1839890
5153,2021-06-03,매출총이익,404775
5154,2021-06-03,매출액,1138016
5155,2021-06-03,매출원가,932800
5156,2021-06-03,매출총이익,205216
5157,2021-06-03,매출액,2834060
5158,2021-06-03,매출원가,2323000
5159,2021-06-03,매출총이익,511060
5160,2021-06-03,매출액,2075805
5161,2021-06-03,매출원가,1701480
5162,2021-06-03,매출총이익,374325
5163,2021-06-04,매출액,2831376
5164,2021-06-04,매출원가,2320800
5165,2021-06-04,매출총이익,510576
5166,2021-06-04,매출액,1463438
5167,2021-06-04,매출원가,1199540
5168,2021-06-04,매출총이익,263898
5169,2021-06-04,매출액,1491572
5170,2021-06-04,매출원가,1222600
5171,2021-06-04,매출총이익,268972
5172,2021-06-04,매출액,1972386
5173,2021-06-04,매출원가,1616710
5174,2021-06-04,매출총이익,355676
5175,2021-06-04,매출액,1228847
5176,2021-06-04,매출원가,1007252
5177,2021-06-04,매출총이익,221595
5178,2021-06-04,매출액,3091968
5179,2021-06-04,매출원가,2534400
5180,2021-06-04,매출총이익,557568
5181,2021-06-04,매출액,1716540
5182,2021-06-04,매출원가,1407000
5183,2021-06-04,매출총이익,309540
5184,2021-06-04,매출액,3724050
5185,2021-06-04,매출원가,3052500
5186,2021-06-04,매출총이익,671550
5187,2021-06-04,매출액,541370
5188,2021-06-04,매출원가,443746
5189,2021-06-04,매출총이익,97624
5190,2021-06-04,매출액,1786446
5191,2021-06-04,매출원가,1464300
5192,2021-06-04,매출총이익,322146
5193,2021-06-04,매출액,2275412
5194,2021-06-04,매출원가,1865092
5195,2021-06-04,매출총이익,410320
5196,2021-06-04,매출액,3568256
5197,2021-06-04,매출원가,2924800
5198,2021-06-04,매출총이익,643456
5199,2021-06-05,매출액,2634394
5200,2021-06-05,매출원가,2159340
5201,2021-06-05,매출총이익,475054
5202,2021-06-05,매출액,860344
5203,2021-06-05,매출원가,705200
5204,2021-06-05,매출총이익,155144
5205,2021-06-05,매출액,2641788
5206,2021-06-05,매출원가,2165400
5207,2021-06-05,매출총이익,476388
5208,2021-06-05,매출액,3337373
5209,2021-06-05,매출원가,2735552
5210,2021-06-05,매출총이익,601821
5211,2021-06-05,매출액,1442108
5212,2021-06-05,매출원가,1182056
5213,2021-06-05,매출총이익,260052
5214,2021-06-05,매출액,3832465
5215,2021-06-05,매출원가,3141365
5216,2021-06-05,매출총이익,691100
5217,2021-06-05,매출액,914535
5218,2021-06-05,매출원가,749619
5219,2021-06-05,매출총이익,164916
5220,2021-06-05,매출액,2212592
5221,2021-06-05,매출원가,1813600
5222,2021-06-05,매출총이익,398992
5223,2021-06-05,매출액,951597
5224,2021-06-05,매출원가,779998
5225,2021-06-05,매출총이익,171599
5226,2021-06-05,매출액,1911852
5227,2021-06-05,매출원가,1567092
5228,2021-06-05,매출총이익,344760
5229,2021-06-05,매출액,2364747
5230,2021-06-05,매출원가,1938318
5231,2021-06-05,매출총이익,426429
5232,2021-06-05,매출액,2259440
5233,2021-06-05,매출원가,1852000
5234,2021-06-05,매출총이익,407440
5235,2021-06-06,매출액,650382
5236,2021-06-06,매출원가,533100
5237,2021-06-06,매출총이익,117282
5238,2021-06-06,매출액,3880312
5239,2021-06-06,매출원가,3180584
5240,2021-06-06,매출총이익,699728
5241,2021-06-06,매출액,2855400
5242,2021-06-06,매출원가,2340492
5243,2021-06-06,매출총이익,514908
5244,2021-06-06,매출액,685918
5245,2021-06-06,매출원가,562228
5246,2021-06-06,매출총이익,123690
5247,2021-06-06,매출액,3727258
5248,2021-06-06,매출원가,3055130
5249,2021-06-06,매출총이익,672128
5250,2021-06-06,매출액,2105110
5251,2021-06-06,매출원가,1725500
5252,2021-06-06,매출총이익,379610
5253,2021-06-06,매출액,1944831
5254,2021-06-06,매출원가,1594124
5255,2021-06-06,매출총이익,350707
5256,2021-06-06,매출액,3011082
5257,2021-06-06,매출원가,2468100
5258,2021-06-06,매출총이익,542982
5259,2021-06-06,매출액,1806332
5260,2021-06-06,매출원가,1480600
5261,2021-06-06,매출총이익,325732
5262,2021-06-06,매출액,765457
5263,2021-06-06,매출원가,627424
5264,2021-06-06,매출총이익,138033
5265,2021-06-06,매출액,2280973
5266,2021-06-06,매출원가,1869650
5267,2021-06-06,매출총이익,411323
5268,2021-06-06,매출액,1546228
5269,2021-06-06,매출원가,1267400
5270,2021-06-06,매출총이익,278828
5271,2021-06-07,매출액,844220
5272,2021-06-07,매출원가,691984
5273,2021-06-07,매출총이익,152236
5274,2021-06-07,매출액,589533
5275,2021-06-07,매출원가,483224
5276,2021-06-07,매출총이익,106309
5277,2021-06-07,매출액,985545
5278,2021-06-07,매출원가,807824
5279,2021-06-07,매출총이익,177721
5280,2021-06-07,매출액,1110978
5281,2021-06-07,매출원가,910638
5282,2021-06-07,매출총이익,200340
5283,2021-06-07,매출액,1023885
5284,2021-06-07,매출원가,839250
5285,2021-06-07,매출총이익,184635
5286,2021-06-07,매출액,982749
5287,2021-06-07,매출원가,805532
5288,2021-06-07,매출총이익,177217
5289,2021-06-07,매출액,2096594
5290,2021-06-07,매출원가,1718520
5291,2021-06-07,매출총이익,378074
5292,2021-06-07,매출액,2785809
5293,2021-06-07,매출원가,2283450
5294,2021-06-07,매출총이익,502359
5295,2021-06-07,매출액,3378546
5296,2021-06-07,매출원가,2769300
5297,2021-06-07,매출총이익,609246
5298,2021-06-07,매출액,2263453
5299,2021-06-07,매출원가,1855290
5300,2021-06-07,매출총이익,408163
5301,2021-06-07,매출액,1841382
5302,2021-06-07,매출원가,1509330
5303,2021-06-07,매출총이익,332052
5304,2021-06-07,매출액,2552215
5305,2021-06-07,매출원가,2091980
5306,2021-06-07,매출총이익,460235
5307,2021-06-08,매출액,1666671
5308,2021-06-08,매출원가,1366124
5309,2021-06-08,매출총이익,300547
5310,2021-06-08,매출액,1846099
5311,2021-06-08,매출원가,1513196
5312,2021-06-08,매출총이익,332903
5313,2021-06-08,매출액,1960930
5314,2021-06-08,매출원가,1607320
5315,2021-06-08,매출총이익,353610
5316,2021-06-08,매출액,1414004
5317,2021-06-08,매출원가,1159020
5318,2021-06-08,매출총이익,254984
5319,2021-06-08,매출액,2844430
5320,2021-06-08,매출원가,2331500
5321,2021-06-08,매출총이익,512930
5322,2021-06-08,매출액,1749968
5323,2021-06-08,매출원가,1434400
5324,2021-06-08,매출총이익,315568
5325,2021-06-08,매출액,1500580
5326,2021-06-08,매출원가,1229984
5327,2021-06-08,매출총이익,270596
5328,2021-06-08,매출액,2187582
5329,2021-06-08,매출원가,1793100
5330,2021-06-08,매출총이익,394482
5331,2021-06-08,매출액,2085358
5332,2021-06-08,매출원가,1709310
5333,2021-06-08,매출총이익,376048
5334,2021-06-08,매출액,1330446
5335,2021-06-08,매출원가,1090530
5336,2021-06-08,매출총이익,239916
5337,2021-06-08,매출액,2870362
5338,2021-06-08,매출원가,2352756
5339,2021-06-08,매출총이익,517606
5340,2021-06-08,매출액,2772967
5341,2021-06-08,매출원가,2272924
5342,2021-06-08,매출총이익,500043
5343,2021-06-09,매출액,2325559
5344,2021-06-09,매출원가,1906196
5345,2021-06-09,매출총이익,419363
5346,2021-06-09,매출액,2499737
5347,2021-06-09,매출원가,2048965
5348,2021-06-09,매출총이익,450772
5349,2021-06-09,매출액,4183294
5350,2021-06-09,매출원가,3428930
5351,2021-06-09,매출총이익,754364
5352,2021-06-09,매출액,3652680
5353,2021-06-09,매출원가,2994000
5354,2021-06-09,매출총이익,658680
5355,2021-06-09,매출액,2227720
5356,2021-06-09,매출원가,1826000
5357,2021-06-09,매출총이익,401720
5358,2021-06-09,매출액,5111019
5359,2021-06-09,매출원가,4189360
5360,2021-06-09,매출총이익,921659
5361,2021-06-09,매출액,2532805
5362,2021-06-09,매출원가,2076070
5363,2021-06-09,매출총이익,456735
5364,2021-06-09,매출액,3164899
5365,2021-06-09,매출원가,2594180
5366,2021-06-09,매출총이익,570719
5367,2021-06-09,매출액,2812710
5368,2021-06-09,매출원가,2305500
5369,2021-06-09,매출총이익,507210
5370,2021-06-09,매출액,2613325
5371,2021-06-09,매출원가,2142070
5372,2021-06-09,매출총이익,471255
5373,2021-06-09,매출액,3257644
5374,2021-06-09,매출원가,2670200
5375,2021-06-09,매출총이익,587444
5376,2021-06-09,매출액,322992
5377,2021-06-09,매출원가,264748
5378,2021-06-09,매출총이익,58244
5379,2021-06-10,매출액,2177047
5380,2021-06-10,매출원가,1784465
5381,2021-06-10,매출총이익,392582
5382,2021-06-10,매출액,3488602
5383,2021-06-10,매출원가,2859510
5384,2021-06-10,매출총이익,629092
5385,2021-06-10,매출액,717289
5386,2021-06-10,매출원가,587942
5387,2021-06-10,매출총이익,129347
5388,2021-06-10,매출액,3408680
5389,2021-06-10,매출원가,2794000
5390,2021-06-10,매출총이익,614680
5391,2021-06-10,매출액,3216896
5392,2021-06-10,매출원가,2636800
5393,2021-06-10,매출총이익,580096
5394,2021-06-10,매출액,1467782
5395,2021-06-10,매출원가,1203100
5396,2021-06-10,매출총이익,264682
5397,2021-06-10,매출액,2244190
5398,2021-06-10,매출원가,1839500
5399,2021-06-10,매출총이익,404690
5400,2021-06-10,매출액,3257644
5401,2021-06-10,매출원가,2670200
5402,2021-06-10,매출총이익,587444
5403,2021-06-10,매출액,2193621
5404,2021-06-10,매출원가,1798050
5405,2021-06-10,매출총이익,395571
5406,2021-06-10,매출액,3125518
5407,2021-06-10,매출원가,2561900
5408,2021-06-10,매출총이익,563618
5409,2021-06-10,매출액,1440843
5410,2021-06-10,매출원가,1181019
5411,2021-06-10,매출총이익,259824
5412,2021-06-10,매출액,594724
5413,2021-06-10,매출원가,487479
5414,2021-06-10,매출총이익,107245
5415,2021-06-11,매출액,3738458
5416,2021-06-11,매출원가,3064310
5417,2021-06-11,매출총이익,674148
5418,2021-06-11,매출액,1021919
5419,2021-06-11,매출원가,837639
5420,2021-06-11,매출총이익,184280
5421,2021-06-11,매출액,2599820
5422,2021-06-11,매출원가,2131000
5423,2021-06-11,매출총이익,468820
